"ProductId";"Name";"Price";"CreationDate";"CustomerId";"Quantity";"Rate"
"754";"sunt";"93.78";"2018-05-30";"1025";"120";"3"
"754";"sunt";"93.78";"2018-05-30";"1025";"120";"9.6"
"492";"fugit";"88.11";"2016-04-22";"1101";"63";"2.1"
"492";"fugit";"88.11";"2016-04-22";"1101";"63";"3.2"
"492";"fugit";"88.11";"2016-04-22";"1101";"63";"5.4"
"492";"fugit";"88.11";"2016-04-22";"1101";"63";"8.5"
"492";"fugit";"88.11";"2016-04-22";"1101";"63";"8.7"
"1213";"ad";"56.18";"2014-11-16";"1552";"41";"2.8"
"1213";"ad";"56.18";"2014-11-16";"1552";"41";"3.6"
"1213";"ad";"56.18";"2014-11-16";"1552";"41";"4.7"
"309";"officia";"91.11";"1971-06-21";"267";"22";"0.2"
"1964";"dolorum";"83.25";"1980-03-22";"1591";"67";"2.2"
"1964";"dolorum";"83.25";"1980-03-22";"1591";"67";"2.7"
"1964";"dolorum";"83.25";"1980-03-22";"1591";"67";"3.2"
"1964";"dolorum";"83.25";"1980-03-22";"1591";"67";"7.4"
"649";"ut";"46.77";"2012-10-24";"789";"15";"3.4"
"649";"ut";"46.77";"2012-10-24";"789";"15";"3.6"
"649";"ut";"46.77";"2012-10-24";"789";"15";"6.3"
"649";"ut";"46.77";"2012-10-24";"789";"15";"7.8"
"865";"deleniti";"26.04";"2020-02-04";"495";"125";"3.5"
"865";"deleniti";"26.04";"2020-02-04";"495";"125";"9.5"
"176";"quia";"24.86";"1985-05-14";"207";"127";"1.4"
"176";"quia";"24.86";"1985-05-14";"207";"127";"2.1"
"176";"quia";"24.86";"1985-05-14";"207";"127";"3.9"
"176";"quia";"24.86";"1985-05-14";"207";"127";"5.6"
"176";"quia";"24.86";"1985-05-14";"207";"127";"5.9"
"176";"quia";"24.86";"1985-05-14";"207";"127";"6"
"176";"quia";"24.86";"1985-05-14";"207";"127";"6.9"
"351";"praesentium";"93.76";"1998-04-19";"897";"97";"4.7"
"351";"praesentium";"93.76";"1998-04-19";"897";"97";"5.3"
"998";"provident";"43.53";"2002-10-24";"1092";"173";"1.7"
"998";"provident";"43.53";"2002-10-24";"1092";"173";"2.5"
"998";"provident";"43.53";"2002-10-24";"1092";"173";"4.5"
"998";"provident";"43.53";"2002-10-24";"1092";"173";"5.4"
"998";"provident";"43.53";"2002-10-24";"1092";"173";"6.7"
"998";"provident";"43.53";"2002-10-24";"1092";"173";"7.4"
"998";"provident";"43.53";"2002-10-24";"1092";"173";"8"
"998";"provident";"43.53";"2002-10-24";"1092";"173";"8.4"
"1625";"est";"24.30";"1983-01-31";"308";"127";"1.4"
"1625";"est";"24.30";"1983-01-31";"308";"127";"6.3"
"1625";"est";"24.30";"1983-01-31";"308";"127";"6.7"
"1625";"est";"24.30";"1983-01-31";"308";"127";"7.3"
"1625";"est";"24.30";"1983-01-31";"308";"127";"9.9"
"327";"enim";"49.96";"1986-04-03";"1028";"186";"3.4"
"327";"enim";"49.96";"1986-04-03";"1028";"186";"3.8"
"327";"enim";"49.96";"1986-04-03";"1028";"186";"6.3"
"1748";"vel";"21.67";"1996-01-12";"732";"33";"2.3"
"1748";"vel";"21.67";"1996-01-12";"732";"33";"2.4"
"1748";"vel";"21.67";"1996-01-12";"732";"33";"4.4"
"1748";"vel";"21.67";"1996-01-12";"732";"33";"7.5"
"1748";"vel";"21.67";"1996-01-12";"732";"33";"7.8"
"597";"voluptatem";"68.91";"2009-08-25";"366";"10";"3.1"
"597";"voluptatem";"68.91";"2009-08-25";"366";"10";"5.2"
"597";"voluptatem";"68.91";"2009-08-25";"366";"10";"6.6"
"885";"at";"99.71";"1970-06-09";"33";"161";"0.3"
"885";"at";"99.71";"1970-06-09";"33";"161";"0.6"
"885";"at";"99.71";"1970-06-09";"33";"161";"0.8"
"885";"at";"99.71";"1970-06-09";"33";"161";"7.7"
"885";"at";"99.71";"1970-06-09";"33";"161";"8.5"
"885";"at";"99.71";"1970-06-09";"33";"161";"9"
"885";"at";"99.71";"1970-06-09";"33";"161";"9.6"
"1179";"aut";"77.49";"1982-08-21";"411";"6";"1.3"
"1179";"aut";"77.49";"1982-08-21";"411";"6";"3.3"
"1179";"aut";"77.49";"1982-08-21";"411";"6";"6.1"
"1179";"aut";"77.49";"1982-08-21";"411";"6";"9.3"
"984";"veritatis";"65.96";"1996-06-12";"531";"148";"0.3"
"984";"veritatis";"65.96";"1996-06-12";"531";"148";"2"
"984";"veritatis";"65.96";"1996-06-12";"531";"148";"7.5"
"984";"veritatis";"65.96";"1996-06-12";"531";"148";"8.4"
"1599";"fugit";"26.88";"1998-08-15";"142";"135";"1.8"
"1599";"fugit";"26.88";"1998-08-15";"142";"135";"4.6"
"1599";"fugit";"26.88";"1998-08-15";"142";"135";"6.3"
"1205";"recusandae";"34.10";"1972-11-06";"1565";"39";"0.7"
"1205";"recusandae";"34.10";"1972-11-06";"1565";"39";"4.2"
"1205";"recusandae";"34.10";"1972-11-06";"1565";"39";"6.1"
"1795";"magnam";"56.24";"1991-11-24";"1176";"156";"0.1"
"1795";"magnam";"56.24";"1991-11-24";"1176";"156";"4.2"
"1795";"magnam";"56.24";"1991-11-24";"1176";"156";"5.1"
"1795";"magnam";"56.24";"1991-11-24";"1176";"156";"5.9"
"317";"omnis";"63.41";"1995-08-15";"118";"84";"4.2"
"317";"omnis";"63.41";"1995-08-15";"118";"84";"6.6"
"317";"omnis";"63.41";"1995-08-15";"118";"84";"7.1"
"317";"omnis";"63.41";"1995-08-15";"118";"84";"7.8"
"317";"omnis";"63.41";"1995-08-15";"118";"84";"9.2"
"447";"et";"65.29";"2004-07-02";"1666";"142";"2.2"
"447";"et";"65.29";"2004-07-02";"1666";"142";"6.9"
"1464";"fugiat";"6.15";"1980-06-15";"258";"92";"1"
"1464";"fugiat";"6.15";"1980-06-15";"258";"92";"1.8"
"1464";"fugiat";"6.15";"1980-06-15";"258";"92";"3.1"
"1464";"fugiat";"6.15";"1980-06-15";"258";"92";"6.6"
"1464";"fugiat";"6.15";"1980-06-15";"258";"92";"8.3"
"1464";"fugiat";"6.15";"1980-06-15";"258";"92";"9.7"
"907";"voluptatibus";"57.95";"1994-04-13";"721";"121";"0"
"907";"voluptatibus";"57.95";"1994-04-13";"721";"121";"5.8"
"907";"voluptatibus";"57.95";"1994-04-13";"721";"121";"7"
"907";"voluptatibus";"57.95";"1994-04-13";"721";"121";"8.4"
"907";"voluptatibus";"57.95";"1994-04-13";"721";"121";"8.5"
"907";"voluptatibus";"57.95";"1994-04-13";"721";"121";"9.9"
"1707";"nisi";"47.39";"2004-05-16";"1471";"171";"1.8"
"1707";"nisi";"47.39";"2004-05-16";"1471";"171";"8.9"
"1968";"voluptatibus";"45.53";"1993-12-27";"817";"70";"1.6"
"1968";"voluptatibus";"45.53";"1993-12-27";"817";"70";"2.8"
"1968";"voluptatibus";"45.53";"1993-12-27";"817";"70";"2.9"
"1968";"voluptatibus";"45.53";"1993-12-27";"817";"70";"3.2"
"1968";"voluptatibus";"45.53";"1993-12-27";"817";"70";"3.5"
"1968";"voluptatibus";"45.53";"1993-12-27";"817";"70";"4.1"
"1968";"voluptatibus";"45.53";"1993-12-27";"817";"70";"5.7"
"1968";"voluptatibus";"45.53";"1993-12-27";"817";"70";"9.2"
"1968";"voluptatibus";"45.53";"1993-12-27";"817";"70";"9.8"
"556";"nemo";"20.35";"1982-08-20";"864";"156";"3.3"
"556";"nemo";"20.35";"1982-08-20";"864";"156";"3.5"
"556";"nemo";"20.35";"1982-08-20";"864";"156";"5.7"
"723";"optio";"39.20";"2016-11-28";"1491";"166";"0.4"
"723";"optio";"39.20";"2016-11-28";"1491";"166";"0.8"
"723";"optio";"39.20";"2016-11-28";"1491";"166";"3.3"
"723";"optio";"39.20";"2016-11-28";"1491";"166";"4.8"
"723";"optio";"39.20";"2016-11-28";"1491";"166";"5.9"
"723";"optio";"39.20";"2016-11-28";"1491";"166";"7.4"
"219";"voluptates";"87.97";"2017-03-08";"1318";"188";"0.8"
"219";"voluptates";"87.97";"2017-03-08";"1318";"188";"3.4"
"219";"voluptates";"87.97";"2017-03-08";"1318";"188";"7"
"219";"voluptates";"87.97";"2017-03-08";"1318";"188";"7.3"
"219";"voluptates";"87.97";"2017-03-08";"1318";"188";"7.6"
"274";"deleniti";"34.16";"2010-01-26";"288";"20";"1.3"
"274";"deleniti";"34.16";"2010-01-26";"288";"20";"2.6"
"274";"deleniti";"34.16";"2010-01-26";"288";"20";"6.5"
"274";"deleniti";"34.16";"2010-01-26";"288";"20";"8"
"1693";"eum";"54.67";"1976-06-13";"1028";"108";"0"
"1693";"eum";"54.67";"1976-06-13";"1028";"108";"5.2"
"1693";"eum";"54.67";"1976-06-13";"1028";"108";"6.2"
"1693";"eum";"54.67";"1976-06-13";"1028";"108";"7.5"
"1693";"eum";"54.67";"1976-06-13";"1028";"108";"8.8"
"994";"laudantium";"79.76";"2004-11-13";"997";"38";"9.5"
"994";"laudantium";"79.76";"2004-11-13";"997";"38";"9.7"
"1002";"quos";"16.66";"2011-09-09";"1593";"184";"3.4"
"1002";"quos";"16.66";"2011-09-09";"1593";"184";"9.1"
"954";"nemo";"78.72";"2021-06-22";"238";"194";"2.2"
"954";"nemo";"78.72";"2021-06-22";"238";"194";"7.8"
"954";"nemo";"78.72";"2021-06-22";"238";"194";"8.6"
"1552";"aut";"5.92";"2016-03-01";"1449";"167";"2.2"
"1552";"aut";"5.92";"2016-03-01";"1449";"167";"3.4"
"1552";"aut";"5.92";"2016-03-01";"1449";"167";"4"
"1552";"aut";"5.92";"2016-03-01";"1449";"167";"4.1"
"1552";"aut";"5.92";"2016-03-01";"1449";"167";"5.6"
"1552";"aut";"5.92";"2016-03-01";"1449";"167";"7.4"
"1547";"quam";"47.08";"2005-10-29";"725";"87";"2.9"
"1547";"quam";"47.08";"2005-10-29";"725";"87";"6.6"
"1547";"quam";"47.08";"2005-10-29";"725";"87";"8.1"
"1547";"quam";"47.08";"2005-10-29";"725";"87";"9.2"
"1195";"sint";"19.87";"2013-11-23";"299";"158";"1.6"
"1195";"sint";"19.87";"2013-11-23";"299";"158";"3.7"
"1195";"sint";"19.87";"2013-11-23";"299";"158";"5.1"
"1195";"sint";"19.87";"2013-11-23";"299";"158";"7"
"1195";"sint";"19.87";"2013-11-23";"299";"158";"8.7"
"1195";"sint";"19.87";"2013-11-23";"299";"158";"9.1"
"1320";"autem";"39.03";"1978-12-16";"572";"191";"1.5"
"1320";"autem";"39.03";"1978-12-16";"572";"191";"4.5"
"1320";"autem";"39.03";"1978-12-16";"572";"191";"5.2"
"1320";"autem";"39.03";"1978-12-16";"572";"191";"5.8"
"1320";"autem";"39.03";"1978-12-16";"572";"191";"7.4"
"1484";"ex";"26.00";"2009-10-08";"871";"152";"2.9"
"1484";"ex";"26.00";"2009-10-08";"871";"152";"3.5"
"1484";"ex";"26.00";"2009-10-08";"871";"152";"4.8"
"1484";"ex";"26.00";"2009-10-08";"871";"152";"5.7"
"1484";"ex";"26.00";"2009-10-08";"871";"152";"6.9"
"1484";"ex";"26.00";"2009-10-08";"871";"152";"8.8"
"1484";"ex";"26.00";"2009-10-08";"871";"152";"9.6"
"33";"ullam";"55.68";"2003-10-13";"1400";"37";"4.1"
"33";"ullam";"55.68";"2003-10-13";"1400";"37";"4.9"
"33";"ullam";"55.68";"2003-10-13";"1400";"37";"9.3"
"33";"ullam";"55.68";"2003-10-13";"1400";"37";"9.7"
"1316";"itaque";"81.38";"1993-12-14";"1372";"123";"1.3"
"1316";"itaque";"81.38";"1993-12-14";"1372";"123";"3.5"
"1316";"itaque";"81.38";"1993-12-14";"1372";"123";"5.3"
"1316";"itaque";"81.38";"1993-12-14";"1372";"123";"7.1"
"1316";"itaque";"81.38";"1993-12-14";"1372";"123";"7.5"
"1316";"itaque";"81.38";"1993-12-14";"1372";"123";"8.4"
"1316";"itaque";"81.38";"1993-12-14";"1372";"123";"8.7"
"1889";"commodi";"55.60";"2001-12-20";"1321";"152";"0.3"
"1889";"commodi";"55.60";"2001-12-20";"1321";"152";"0.4"
"1889";"commodi";"55.60";"2001-12-20";"1321";"152";"0.8"
"1889";"commodi";"55.60";"2001-12-20";"1321";"152";"1.6"
"1889";"commodi";"55.60";"2001-12-20";"1321";"152";"2.6"
"1889";"commodi";"55.60";"2001-12-20";"1321";"152";"3.2"
"471";"ipsum";"49.13";"2012-03-09";"717";"196";"0.8"
"471";"ipsum";"49.13";"2012-03-09";"717";"196";"2.1"
"471";"ipsum";"49.13";"2012-03-09";"717";"196";"2.7"
"471";"ipsum";"49.13";"2012-03-09";"717";"196";"6.4"
"471";"ipsum";"49.13";"2012-03-09";"717";"196";"6.8"
"1073";"pariatur";"79.15";"2014-12-07";"1552";"94";"0.9"
"1073";"pariatur";"79.15";"2014-12-07";"1552";"94";"3.1"
"1073";"pariatur";"79.15";"2014-12-07";"1552";"94";"9.7"
"1763";"velit";"3.47";"2005-01-16";"1136";"35";"0.1"
"1763";"velit";"3.47";"2005-01-16";"1136";"35";"0.3"
"1763";"velit";"3.47";"2005-01-16";"1136";"35";"1.9"
"1763";"velit";"3.47";"2005-01-16";"1136";"35";"3.4"
"1763";"velit";"3.47";"2005-01-16";"1136";"35";"3.9"
"1763";"velit";"3.47";"2005-01-16";"1136";"35";"6"
"1763";"velit";"3.47";"2005-01-16";"1136";"35";"6.4"
"1763";"velit";"3.47";"2005-01-16";"1136";"35";"6.7"
"1763";"velit";"3.47";"2005-01-16";"1136";"35";"8.9"
"555";"mollitia";"66.18";"2014-07-28";"1013";"45";"0.5"
"555";"mollitia";"66.18";"2014-07-28";"1013";"45";"2.5"
"555";"mollitia";"66.18";"2014-07-28";"1013";"45";"3.3"
"555";"mollitia";"66.18";"2014-07-28";"1013";"45";"3.7"
"555";"mollitia";"66.18";"2014-07-28";"1013";"45";"4.9"
"1133";"quas";"65.31";"2008-02-21";"131";"181";"0.6"
"1133";"quas";"65.31";"2008-02-21";"131";"181";"2.7"
"1133";"quas";"65.31";"2008-02-21";"131";"181";"3.5"
"1133";"quas";"65.31";"2008-02-21";"131";"181";"6.8"
"117";"saepe";"29.18";"1983-07-25";"677";"100";"0.1"
"117";"saepe";"29.18";"1983-07-25";"677";"100";"2.6"
"117";"saepe";"29.18";"1983-07-25";"677";"100";"5"
"117";"saepe";"29.18";"1983-07-25";"677";"100";"6.3"
"117";"saepe";"29.18";"1983-07-25";"677";"100";"6.6"
"117";"saepe";"29.18";"1983-07-25";"677";"100";"8.4"
"117";"saepe";"29.18";"1983-07-25";"677";"100";"8.7"
"827";"itaque";"99.59";"1984-06-09";"1490";"154";"0.1"
"827";"itaque";"99.59";"1984-06-09";"1490";"154";"1.2"
"827";"itaque";"99.59";"1984-06-09";"1490";"154";"2.8"
"827";"itaque";"99.59";"1984-06-09";"1490";"154";"8.1"
"1179";"aut";"77.49";"1982-08-21";"1632";"198";"1.3"
"1179";"aut";"77.49";"1982-08-21";"1632";"198";"3.3"
"1179";"aut";"77.49";"1982-08-21";"1632";"198";"6.1"
"1179";"aut";"77.49";"1982-08-21";"1632";"198";"9.3"
"22";"molestiae";"59.32";"2008-04-29";"497";"64";"1"
"22";"molestiae";"59.32";"2008-04-29";"497";"64";"3.6"
"22";"molestiae";"59.32";"2008-04-29";"497";"64";"3.8"
"22";"molestiae";"59.32";"2008-04-29";"497";"64";"6.3"
"1712";"dolorem";"58.08";"1993-01-24";"305";"140";"6"
"1538";"officiis";"66.01";"2010-11-09";"892";"193";"5.8"
"1538";"officiis";"66.01";"2010-11-09";"892";"193";"9.6"
"1915";"voluptas";"70.08";"2005-07-29";"214";"149";"10"
"1915";"voluptas";"70.08";"2005-07-29";"214";"149";"2.4"
"1915";"voluptas";"70.08";"2005-07-29";"214";"149";"3.3"
"1915";"voluptas";"70.08";"2005-07-29";"214";"149";"3.6"
"1915";"voluptas";"70.08";"2005-07-29";"214";"149";"5.2"
"1915";"voluptas";"70.08";"2005-07-29";"214";"149";"6"
"1915";"voluptas";"70.08";"2005-07-29";"214";"149";"7.5"
"1915";"voluptas";"70.08";"2005-07-29";"214";"149";"9.3"
"416";"possimus";"14.09";"1987-09-26";"1266";"135";"0.1"
"416";"possimus";"14.09";"1987-09-26";"1266";"135";"0.2"
"416";"possimus";"14.09";"1987-09-26";"1266";"135";"2.1"
"416";"possimus";"14.09";"1987-09-26";"1266";"135";"5"
"416";"possimus";"14.09";"1987-09-26";"1266";"135";"5.2"
"416";"possimus";"14.09";"1987-09-26";"1266";"135";"5.5"
"416";"possimus";"14.09";"1987-09-26";"1266";"135";"7.4"
"416";"possimus";"14.09";"1987-09-26";"1266";"135";"8.3"
"416";"possimus";"14.09";"1987-09-26";"1266";"135";"9.5"
"416";"possimus";"14.09";"1987-09-26";"1266";"135";"9.7"
"416";"possimus";"14.09";"1987-09-26";"1266";"135";"9.9"
"1678";"occaecati";"97.11";"2011-01-10";"1253";"11";"0.6"
"1678";"occaecati";"97.11";"2011-01-10";"1253";"11";"1.8"
"1678";"occaecati";"97.11";"2011-01-10";"1253";"11";"3.5"
"1678";"occaecati";"97.11";"2011-01-10";"1253";"11";"5.2"
